code du département;numéro département;libellé du département;code circonscription;link2;libellé circonscription;sexe;nom candidat;prénom candidat;age_candidat;nuance_politique;csp;personnalité_bool;candidat_sortant;parti_predecesseur2007;chomage_moyen_2012;age_moy_2012;region_uda_8_wcorse;voixmodele1;%_voix/ins;%_voix/exp;predictiont1;modele2voix;modele2rounded;voixt1;convergence_modele2;convergence_modele2_cut;convergence_modele_2_tag;passe_t2_2017;tweet_tag_count;tweet_tag_avg;tweet_nuance_count;tweet_nuance_avg;voix_t2_m1_reel;prediction;voixT2_modele2
6;6;Alpes-Maritimes;1;Eric CIOTTI_6_1;1ère circonscription;M;CIOTTI;Eric;51;LR-UMP;4;Oui;Oui;Oui;10.55;43.6876489503;8;10674;13.27;23.51;-0.0728442860272;9025.74194485;9026;13630;-0.55751014885;-0.55751014885;degrade;oui;;;15078;0.0310684164536;15576;0.0551328670668;18014
6;6;Alpes-Maritimes;2;Jérôme COCHET_6_2;2ème circonscription;M;COCHET;Jérôme;24;FN;5;Non;Non;Non;10.55;43.6876489503;8;14122;16.48;35.23;-0.0961580370896;11317.1786101;11317;9166;0.56598062954;0.56598062954;améliore;oui;;;60621;0.040893260993;9710;0.0304236262597;10470
6;6;Alpes-Maritimes;2;Loîc DOMBREVAL_6_2;2ème circonscription;M;DOMBREVAL;Loîc;51;EM-MODEM;2;Non;Non;Non;10.55;43.6876489503;8;12229;14.27;30.51;0.0452043355852;13735.7700916;13736;14364;0.705854800937;0.705854800937;améliore;oui;;;41745;0.0440392981251;18068;0.0412713564263;20069
6;6;Alpes-Maritimes;3;Cédric ROUSSEL_6_3;3ème circonscription;M;ROUSSEL;Cédric;44;EM-MODEM;3;Non;Non;Oui;10.55;43.6876489503;8;11854;13.3;28.91;0.0299214105636;12764.4282282;12764;12727;1.04238258877;1.04238258877;ameliore/surestime;oui;;;41745;0.0440392981251;19940;0.0341231364072;21715
6;6;Alpes-Maritimes;3;Philippe VARDON_6_3;3ème circonscription;M;VARDON;Philippe;36;FN;3;Non;Non;Non;10.55;43.6876489503;8;12784;14.35;31.18;-0.0529287359421;11317.1748566;11317;8476;0.340529247911;0.340529247911;améliore;oui;;;60621;0.040893260993;11561;0.032356886541;12530
6;6;Alpes-Maritimes;4;Alexandra VALETTA ARDISSON_6_4;4ème circonscription;F;VALETTA ARDISSON;Alexandra;41;EM-MODEM;5;Non;Non;Non;10.55;43.6876489503;8;10832;12.63;22.19;-0.0690884678943;9238.89823492;9239;11045;-7.47887323944;-1.042;degrade;oui;;;41745;0.0440392981251;17218;0.0187800953626;18014
6;6;Alpes-Maritimes;4;Olivier BETTATI_6_4;4ème circonscription;M;BETTATI;Olivier;47;FN;2;Non;Non;Oui;10.55;43.6876489503;8;15319;17.87;31.38;-0.0596091375634;13354.304622;13354;9139;0.317961165049;0.317961165049;améliore;oui;;;60621;0.040893260993;12213;0.0457350808137;13739
6;6;Alpes-Maritimes;5;Chantal AGNELY_6_5;5ème circonscription;F;AGNELY;Chantal;60;FN;4;Non;Non;Non;10.55;43.6876489503;8;14676;16.69;28.59;-0.0597368524187;12790.0090172;12790;8948;0.329259776536;0.329259776536;améliore;oui;;;60621;0.040893260993;9252;0.0468668266307;10442
6;6;Alpes-Maritimes;5;Philippe PELLEGRINI_6_5;5ème circonscription;M;PELLEGRINI;Philippe;37;FG-FI;3;Non;Non;Non;10.55;43.6876489503;8;6849;7.79;13.34;-0.0359494907479;6304.89234495;6305;3978;0.189481017067;0.189481017067;améliore;non;;;71423;0.0576651973747;6087;0.00188102329218;6114
6;6;Alpes-Maritimes;6;Nathalie AUDIN_6_6;6ème circonscription;F;AUDIN;Nathalie;49;EM-MODEM;3;Non;Non;Non;10.55;43.6876489503;8;10612;13.59;22.39;-0.0289909674562;9926.73147006;9927;12047;-0.477351916376;-0.477351916376;degrade;oui;;;41745;0.0440392981251;12950;0.0250456345539;13767
6;6;Alpes-Maritimes;6;Laurence TRASTOUR-ISNART_6_6;6ème circonscription;F;TRASTOUR-ISNART;Laurence;45;LR-UMP;4;Non;Non;Non;10.55;43.6876489503;8;13611;17.43;28.71;-0.141500357204;9826.29225368;9826;10010;1.05109691752;1.05109691752;ameliore/surestime;oui;;;15078;0.0310684164536;13020;0.0145764030001;13480
6;6;Alpes-Maritimes;7;Lionel TIVOLI_6_7;7ème circonscription;M;TIVOLI;Lionel;29;FN;3;Non;Non;Non;10.55;43.6876489503;8;12025;12.95;22.0;-0.0689218945761;10260.3739758;10260;6718;0.332579611833;0.332579611833;améliore;non;;;60621;0.040893260993;7271;0.0246828272108;7723
6;6;Alpes-Maritimes;7;Khaled BEN ABDERRAHMANE_6_7;7ème circonscription;M;BEN ABDERRAHMANE;Khaled;48;EM-MODEM;3;Non;Non;Non;10.55;43.6876489503;8;15673;16.88;28.68;0.0433907052902;17513.1472087;17513;14225;-1.27071823204;-1.042;degrade;oui;;;41745;0.0440392981251;17649;0.0443383061961;19774
6;6;Alpes-Maritimes;8;Philippe BUERCH_6_8;8ème circonscription;M;BUERCH;Philippe;51;EM-MODEM;3;Non;Non;Non;10.55;43.6876489503;8;10569;12.89;22.06;0.0419459461121;11761.6582117;11762;11199;1.89365079365;1.715;ameliore/surestime;oui;;;41745;0.0440392981251;12135;0.0185628620767;12689
6;6;Alpes-Maritimes;8;Bernard BROCHAND_6_8;8ème circonscription;M;BROCHAND;Bernard;79;LR-UMP;7;Oui;Oui;Oui;10.55;43.6876489503;8;15108;18.42;31.54;-0.116049538663;11565.3142414;11565;10919;0.84578658391;0.84578658391;améliore;oui;;;15078;0.0310684164536;13864;0.011278638179;14239
6;6;Alpes-Maritimes;9;Dominique FILLEBEEN_6_9;9ème circonscription;F;FILLEBEEN;Dominique;61;EM-MODEM;3;Non;Non;Non;10.55;43.6876489503;8;11028;13.8;23.09;-0.0335166456874;10208.9273147;10209;12869;-0.444866920152;-0.444866920152;degrade;oui;;;41745;0.0440392981251;13479;0.023916189832;14288
6;6;Alpes-Maritimes;9;Michèle TABAROT_6_9;9ème circonscription;F;TABAROT;Michèle;54;LR-UMP;2;Oui;Oui;Oui;10.55;43.6876489503;8;13669;17.11;28.62;-0.0751272250946;11497.6614968;11498;10912;0.78745012695;0.78745012695;améliore;oui;;;15078;0.0310684164536;13638;0.0191210582357;14281
7;7;Ardèche;1;André DUPONT_7_1;1ère circonscription;M;DUPONT;André;52;EM-MODEM;3;Non;Non;Non;10.8;43.8039233765;7;11018;14.14;29.18;0.0598773121496;12929.3346879;12929;9203;-1.05289256198;-1.042;degrade;oui;;;41745;0.0440392981251;15445;0.00143760225885;15496
7;7;Ardèche;1;Hervé SAULIGNAC_7_1;1ère circonscription;M;SAULIGNAC;Hervé;46;PS;3;Oui;Non;Oui;10.8;43.8039233765;7;3780;4.85;10.01;0.0766936032342;4684.86265825;4685;7422;0.248489840747;0.248489840747;améliore;oui;;;16996;0.0266309411454;12564;0.0056077813126;12729
7;7;Ardèche;2;Laurette GOUYET-POMMARET_7_2;2ème circonscription;F;GOUYET-POMMARET;Laurette;49;EM-MODEM;3;Non;Non;Non;10.8;43.8039233765;7;14333;15.41;26.03;-0.00790347541294;14074.5210675;14075;12718;0.159752321981;0.159752321981;améliore;oui;;;41745;0.0440392981251;19465;0.0143672621525;20142
7;7;Ardèche;2;Olivier DUSSOPT_7_2;2ème circonscription;M;DUSSOPT;Olivier;38;PS;4;Oui;Oui;Oui;10.8;43.8039233765;7;4287;4.61;7.78;0.0779158859351;5335.46582237;5335;11531;0.144671452236;0.144671452236;améliore;oui;;;16996;0.0266309411454;16505;0.00863107580581;16843
7;7;Ardèche;3;Fabrice BRUN_7_3;3ème circonscription;M;BRUN;Fabrice;49;LR-UMP;2;Non;Non;Oui;10.8;43.8039233765;7;8820;11.26;19.12;-0.128381440855;6562.76939728;6563;8365;4.96043956044;1.715;surestime;oui;;;15078;0.0310684164536;10391;0.0116905501344;10682
7;7;Ardèche;3;Matthieu PEYRAUD_7_3;3ème circonscription;M;PEYRAUD;Matthieu;43;EM-MODEM;3;Non;Non;Non;10.8;43.8039233765;7;10984;14.03;23.82;0.0455503499245;12349.6389172;12350;10748;-5.78813559322;-1.042;degrade;oui;;;41745;0.0440392981251;16875;0.00974220015434;17267
8;8;Ardennes;1;Jean-Pierre MORALI_8_1;1ère circonscription;M;MORALI;Jean-Pierre;53;EM-MODEM;3;Non;Non;Non;11.95;41.8987953199;4;10290;14.03;25.49;0.063342626089;12206.7631908;12207;8004;-0.838582677165;-0.838582677165;degrade;oui;;;41745;0.0440392981251;9065;-0.00610304839341;8939
8;8;Ardennes;1;Bérengère POLETTI_8_1;1ère circonscription;F;POLETTI;Bérengère;57;LR-UMP;3;Oui;Oui;Oui;11.95;41.8987953199;4;8054;10.98;19.95;-0.00722704788645;7921.08324395;7921;13053;-0.0266053210642;-0.0266053210642;degrade_un_peu;oui;;;15078;0.0310684164536;15964;0.0370380104977;17524
8;8;Ardennes;2;Mario IGLESIAS_8_2;2ème circonscription;M;IGLESIAS;Mario;68;EM-MODEM;7;Non;Non;Non;11.95;41.8987953199;4;7342;11.49;21.0;0.0167443885478;7642.41001647;7642;6269;-0.279589934762;-0.279589934762;degrade;oui;;;41745;0.0440392981251;9453;0.0117046793203;9718
8;8;Ardennes;2;Pierre CORDIER_8_2;2ème circonscription;M;CORDIER;Pierre;45;LR-UMP;3;Non;Non;Oui;11.95;41.8987953199;4;6647;10.41;19.01;-0.124152383075;4994.28469944;4994;7212;-2.92566371681;-1.042;degrade;oui;;;15078;0.0310684164536;9382;0.00666239283864;9529
8;8;Ardennes;3;Jean-Luc WARSMANN_8_3;3ème circonscription;M;WARSMANN;Jean-Luc;51;LR-UMP;3;Oui;Oui;Non;11.95;41.8987953199;4;7636;13.36;23.47;0.0338544522869;8309.6788301;8310;12931;0.127289896128;0.127289896128;améliore;oui;;;15078;0.0310684164536;18400;0.0294819586135;19790
8;8;Ardennes;3;Amandine BLOMME_8_3;3ème circonscription;F;BLOMME;Amandine;35;FN;2;Non;Non;Non;11.95;41.8987953199;4;9998;17.49;30.72;-0.106587326579;7822.14398381;7822;4917;0.428262153119;0.428262153119;améliore;oui;;;60621;0.040893260993;5060;0.0356611208633;5534
9;9;Ariège;1;Jérôme AZEMA_9_1;1ère circonscription;M;AZEMA;Jérôme;44;EM-MODEM;2;Non;Non;Non;12.1;44.8625701691;6;8261;14.56;25.09;0.0359405700543;9041.03287297;9041;9478;0.640920295809;0.640920295809;améliore;oui;;;41745;0.0440392981251;11880;0.01349347617;12267
9;9;Ariège;1;Bénédicte TAURINE_9_1;1ère circonscription;F;TAURINE;Bénédicte;40;FG-FI;4;Non;Non;Non;12.1;44.8625701691;6;7727;13.62;23.46;-0.0993080890363;6147.56066638;6148;6125;0.985642946317;0.985642946317;améliore;oui;;;71423;0.0576651973747;9644;-0.00456655608776;9543
9;9;Ariège;2;Huguette BERTRAND-VINZERICH_9_2;2ème circonscription;F;BERTRAND-VINZERICH;Huguette;59;EM-MODEM;8;Non;Non;Non;12.1;44.8625701691;6;8413;13.87;23.46;-0.0233637301667;7972.36472272;7972;8161;1.75;1.715;ameliore/surestime;oui;;;41745;0.0440392981251;10763;-0.00227464299259;10707
9;9;Ariège;2;Michel LARIVE_9_2;2ème circonscription;M;LARIVE;Michel;50;FG-FI;4;Non;Non;Non;12.1;44.8625701691;6;7699;12.69;21.47;-0.0188895629647;7371.31137231;7371;5977;0.190476190476;0.190476190476;améliore;oui;;;71423;0.0576651973747;10961;-0.00119988211359;10931
10;10;Aube;1;Grégory BESSON-MOREAU_10_1;1ère circonscription;M;BESSON-MOREAU;Grégory;34;EM-MODEM;3;Non;Non;Non;12.75;41.719101558;4;8849;13.75;24.25;0.0351387788895;9663.36393969;9663;9730;0.923950056754;0.923950056754;améliore;oui;;;41745;0.0440392981251;9883;-0.00417579084276;9788
10;10;Aube;1;Nicolas DHUICQ_10_1;1ère circonscription;M;DHUICQ;Nicolas;56;LR-UMP;3;Oui;Oui;Oui;12.75;41.719101558;4;8964;13.93;24.56;0.00169186125285;8999.12585984;8999;8369;-0.0588235294118;-0.0588235294118;degrade_un_peu;oui;;;15078;0.0310684164536;8369;0.0127016333666;8625
10;10;Aube;1;Bruno SUBTIL_10_1;1ère circonscription;M;SUBTIL;Bruno;61;FN;3;Non;Non;Oui;12.75;41.719101558;4;12106;18.81;33.17;-0.0619902612911;10495.6758225;10496;8109;0.402802101576;0.402802101576;améliore;oui;;;60621;0.040893260993;8109;0.0533585612618;9329
10;10;Aube;2;Valérie BAZIN-MALGRAS_10_2;2ème circonscription;F;BAZIN-MALGRAS;Valérie;47;LR-UMP;2;Non;Non;Oui;12.75;41.719101558;4;12196;16.52;27.59;-0.177293869326;8108.18308028;8108;8947;1.25823330255;1.25823330255;ameliore/surestime;oui;;;15078;0.0310684164536;12163;0.0125027872293;12529
10;10;Aube;2;Djamila HADDAD_10_2;2ème circonscription;F;HADDAD;Djamila;50;EM-MODEM;4;Non;Non;Non;12.75;41.719101558;4;10422;14.11;23.57;-0.012341767953;10129.9966299;10130;11251;-0.352231604343;-0.352231604343;degrade;oui;;;41745;0.0440392981251;12006;0.0157563145006;12467
10;10;Aube;3;Angélique RANC_10_3;3ème circonscription;F;RANC;Angélique;29;FN;8;Non;Non;Non;12.75;41.719101558;4;10240;15.6;26.28;-0.112629621362;7900.78666555;7901;6697;0.660174992944;0.660174992944;améliore;non;;;60621;0.040893260993;7093;0.0324226341251;7689
10;10;Aube;3;Pascal LANDRÉAT_10_3;3ème circonscription;M;LANDRÉAT;Pascal;52;EM-MODEM;3;Non;Non;Non;12.75;41.719101558;4;8904;13.56;22.85;0.0645200399394;10602.09201;10602;10180;1.33072100313;1.33072100313;ameliore/surestime;oui;;;41745;0.0440392981251;13463;0.0126420468387;13873
11;11;Aude;1;Danièle HÉRIN_11_1;1ère circonscription;F;HÉRIN;Danièle;70;EM-MODEM;7;Non;Non;Non;13.4;44.2860223571;8;13033;13.7;22.93;-0.0468460337079;11700.3367526;11700;13486;-2.94260485651;-1.042;degrade;oui;;;41745;0.0440392981251;21666;0.0401283850706;23988
11;11;Aude;1;Christophe BARTHÈS_11_1;1ère circonscription;M;BARTHÈS;Christophe;50;FN;1;Non;Non;Oui;13.4;44.2860223571;8;15203;15.99;26.74;-0.0182905832684;14576.0118343;14576;11199;0.156593406593;0.156593406593;améliore;oui;;;60621;0.040893260993;11830;0.0678420485417;14237
11;11;Aude;2;Jean-François DARAUD_11_2;2ème circonscription;M;DARAUD;Jean-François;62;FN;7;Non;Non;Non;13.4;44.2860223571;8;14095;15.86;27.48;-0.0241550933744;13332.4507118;13332;8492;0.13617704801;0.13617704801;améliore;oui;;;60621;0.040893260993;9024;0.0561093168951;10468
11;11;Aude;2;Alain PEREA_11_2;2ème circonscription;M;PEREA;Alain;46;EM-MODEM;3;Non;Non;Non;13.4;44.2860223571;8;11300;12.71;22.03;0.0133964635328;11665.4455132;11665;11729;0.850815850816;0.850815850816;améliore;oui;;;41745;0.0440392981251;20470;0.0179492357411;21372
11;11;Aude;3;Mireille ROBERT_11_3;3ème circonscription;F;ROBERT;Mireille;55;EM-MODEM;3;Non;Non;Non;13.4;44.2860223571;8;12508;14.1;24.13;-0.0393231712578;11425.2234165;11425;14223;-0.631486880466;-0.631486880466;degrade;oui;;;41745;0.0440392981251;20837;0.0432472134265;23274
11;11;Aude;3;André VIOLA_11_3;3ème circonscription;M;VIOLA;André;46;PS;3;Oui;Non;Oui;13.4;44.2860223571;8;4500;5.07;8.68;0.0740631882508;5527.85680077;5528;9430;0.208519269777;0.208519269777;améliore;oui;;;16996;0.0266309411454;15111;0.0192419081266;15828
12;12;Aveyron;1;Stéphane MAZARS_12_1;1ère circonscription;M;MAZARS;Stéphane;48;EM-MODEM;3;Non;Non;Non;7.35;45.5167381484;6;14166;18.5;30.67;0.0449449663346;15899.6014335;15900;19962;0.29917184265;0.29917184265;améliore;oui;;;41745;0.0440392981251;22922;0.0612157879125;27011
12;12;Aveyron;1;Yves CENSI_12_1;1ère circonscription;M;CENSI;Yves;53;LR-UMP;3;Oui;Oui;Oui;7.35;45.5167381484;6;12461;16.28;26.98;0.0141123082015;12886.6260784;12887;9923;-0.167848699764;-0.167848699764;degrade_un_peu;oui;;;15078;0.0310684164536;11216;0.00806370329736;11430
12;12;Aveyron;2;André AT_12_2;2ème circonscription;M;AT;André;50;LR-UMP;1;Non;Non;Oui;7.35;45.5167381484;6;7172;10.26;17.79;-0.0913191166049;5811.94056351;5812;8110;-1.44989339019;-1.042;degrade;oui;;;15078;0.0310684164536;9395;-0.00824975850208;9218
12;12;Aveyron;2;Anne BLANC_12_2;2ème circonscription;F;BLANC;Anne;50;EM-MODEM;3;Non;Non;Non;7.35;45.5167381484;6;12254;17.53;30.4;0.00562282747612;12415.7928602;12416;15563;0.0489573889393;0.0489573889393;améliore;oui;;;41745;0.0440392981251;19677;0.0271710273571;21035
12;12;Aveyron;3;Jean-Louis AUSTRUY_12_3;3ème circonscription;M;AUSTRUY;Jean-Louis;62;EM-MODEM;3;Non;Non;Non;7.35;45.5167381484;6;13094;18.24;31.43;0.030119447557;14107.0871231;14107;13122;36.1785714286;1.715;surestime;oui;;;41745;0.0440392981251;13586;0.0115987473472;13964
12;12;Aveyron;3;Catherine LAUR_12_3;3ème circonscription;F;LAUR;Catherine;61;FG-FI;3;Non;Non;Non;7.35;45.5167381484;6;8482;11.81;20.36;-0.168002000893;5760.97866966;5761;5124;0.810303752233;0.810303752233;améliore;non;;;71423;0.0576651973747;7093;0.00288548147124;7141
13;13;Bouches-du-Rhône;1;Valérie BOYER_13_1;1ère circonscription;F;BOYER;Valérie;54;LR-UMP;3;Oui;Oui;Oui;11.75;41.0259914928;8;10171;12.98;22.2;-0.0781546207585;8495.89298877;8496;8481;0.991124260355;0.991124260355;améliore;oui;;;15078;0.0310684164536;11215;0.0114528461832;11523
13;13;Bouches-du-Rhône;1;Pascal CHAMASSIAN_13_1;1ère circonscription;M;CHAMASSIAN;Pascal;51;EM-MODEM;5;Non;Non;Non;11.75;41.0259914928;8;10013;12.77;21.85;-0.0264620882727;9421.11115595;9421;10111;-6.04081632653;-1.042;degrade;oui;;;41745;0.0440392981251;10893;0.0075661484795;11088
13;13;Bouches-du-Rhône;2;Dominique TIAN_13_2;2ème circonscription;M;TIAN;Dominique;57;LR-UMP;2;Oui;Oui;Oui;11.75;41.0259914928;8;14513;18.43;30.23;-0.0808650526625;12047.3670584;12047;9933;0.538427947598;0.538427947598;améliore;oui;;;15078;0.0310684164536;11938;0.0179060394351;12463
13;13;Bouches-du-Rhône;2;Claire PITOLLAT_13_2;2ème circonscription;F;PITOLLAT;Claire;37;EM-MODEM;3;Non;Non;Non;11.75;41.0259914928;8;13122;16.66;27.34;-0.0437334179789;11864.9692072;11865;14372;-1.0056;-1.0056;degrade;oui;;;41745;0.0440392981251;16349;0.0357837501767;17885
13;13;Bouches-du-Rhône;3;Stéphane RAVIER_13_3;3ème circonscription;M;RAVIER;Stéphane;47;FN;5;Oui;Non;Oui;11.75;41.0259914928;8;11390;15.5;27.97;0.164887542055;21163.0813882;21163;9024;-4.13060016906;-1.042;degrade;oui;;;60621;0.040893260993;10616;0.0547159004901;12262
13;13;Bouches-du-Rhône;3;Alexandra LOUIS_13_3;3ème circonscription;F;LOUIS;Alexandra;33;EM-MODEM;3;Non;Non;Non;11.75;41.0259914928;8;8384;11.41;20.59;-0.0440798008036;7574.80520343;7575;7284;0.735454545455;0.735454545455;améliore;oui;;;41745;0.0440392981251;12872;-0.0172327974621;12371
13;13;Bouches-du-Rhône;4;Corinne VERSINI_13_4;4ème circonscription;F;VERSINI;Corinne;56;EM-MODEM;2;Non;Non;Non;11.75;41.0259914928;8;7613;12.76;23.86;-0.0583894101927;6655.28134593;6655;5587;0.472852912142;0.472852912142;améliore;oui;;;41745;0.0440392981251;8376;0.00478263126093;8470
13;13;Bouches-du-Rhône;4;Jean-Luc MÉLENCHON_13_4;4ème circonscription;M;MÉLENCHON;Jean-Luc;65;FG-FI;8;Oui;Non;Non;11.75;41.0259914928;8;10786;18.08;33.81;0.196279151112;25164.0416033;25164;8460;-6.18142734308;-1.042;degrade;oui;;;71423;0.0576651973747;10679;0.0171917082372;11128
13;13;Bouches-du-Rhône;5;Hendrik DAVI_13_5;5ème circonscription;M;DAVI;Hendrik;39;FG-FI;3;Non;Non;Non;11.75;41.0259914928;8;9294;13.46;23.78;-0.0153140374762;8971.98689729;8972;6296;0.107404936624;0.107404936624;améliore;oui;;;71423;0.0576651973747;8017;-0.00348941405486;7953
13;13;Bouches-du-Rhône;5;Cathy RACON-BOUZON_13_5;5ème circonscription;F;RACON-BOUZON;Cathy;40;EM-MODEM;3;Non;Non;Non;11.75;41.0259914928;8;11310;16.38;28.94;-0.0462652102235;10167.1070128;10167;9621;0.676731793961;0.676731793961;améliore;oui;;;41745;0.0440392981251;10132;0.00949223496576;10361
13;13;Bouches-du-Rhône;6;Eléonore BEZ_13_6;6ème circonscription;F;BEZ;Eléonore;40;FN;5;Non;Non;Oui;11.75;41.0259914928;8;10333;13.66;24.36;-0.0450198527875;9315.50871779;9316;6171;0.244353676117;0.244353676117;améliore;non;;;60621;0.040893260993;6524;0.0425788820406;7273
13;13;Bouches-du-Rhône;6;Eléonore LEPRETTRE_13_6;6ème circonscription;F;LEPRETTRE;Eléonore;26;EM-MODEM;3;Non;Non;Non;11.75;41.0259914928;8;11310;14.95;26.67;-0.0440798008036;10218.3977637;10218;11169;7.74468085106;1.715;surestime;oui;;;41745;0.0440392981251;14048;-0.00193391665709;13986
13;13;Bouches-du-Rhône;7;Sophie GRECH_13_7;7ème circonscription;F;GRECH;Sophie;31;FN;5;Non;Non;Oui;11.75;41.0259914928;8;7442;11.38;25.79;-0.0465023485223;6686.32245637;6686;4789;0.284960422164;0.284960422164;améliore;oui;;;60621;0.040893260993;5152;0.0334463062401;5600
13;13;Bouches-du-Rhône;7;Saïd AHAMADA_13_7;7ème circonscription;M;AHAMADA;Saïd;44;EM-MODEM;3;Non;Non;Non;11.75;41.0259914928;8;6075;9.29;21.05;0.0133586146097;6270.8855555;6271;4125;-0.100512820513;-0.100512820513;degrade_un_peu;oui;;;41745;0.0440392981251;9634;0.0142054584007;9965
13;13;Bouches-du-Rhône;8;Jean-Marc ZULESI_13_8;8ème circonscription;M;ZULESI;Jean-Marc;29;EM-MODEM;3;Non;Non;Non;11.75;41.0259914928;8;13150;13.15;22.05;0.010607722692;13483.3892372;13483;15850;0.123333333333;0.123333333333;améliore;oui;;;41745;0.0440392981251;20518;0.0445194595814;23001
13;13;Bouches-du-Rhône;8;Antoine BAUDINO_13_8;8ème circonscription;M;BAUDINO;Antoine;24;FN;3;Non;Non;Oui;11.75;41.0259914928;8;16458;16.46;27.6;-0.0778220951737;13757.9891563;13758;11041;0.498430865793;0.498430865793;améliore;oui;;;60621;0.040893260993;11692;0.0640069350061;13899
13;13;Bouches-du-Rhône;9;Sylvie BRUNET_13_9;9ème circonscription;F;BRUNET;Sylvie;58;EM-MODEM;3;Non;Non;Non;11.75;41.0259914928;8;12310;12.7;21.35;-0.0529675867421;10896.5863856;10897;13655;-1.05055762082;-1.042;degrade;oui;13;0.0876923076923;41745;0.0440392981251;14622;0.0437959179676;16358
13;13;Bouches-du-Rhône;9;Bernard DEFLESSELLES_13_9;9ème circonscription;M;DEFLESSELLES;Bernard;63;LR-UMP;3;Oui;Oui;Oui;11.75;41.0259914928;8;11786;12.16;20.44;-0.0943601500052;9484.32192503;9484;10558;1.87459283388;1.715;ameliore/surestime;oui;;;15078;0.0310684164536;13819;0.0229680620752;14613
13;13;Bouches-du-Rhône;10;Laurent JACOBELLI_13_10;10ème circonscription;M;JACOBELLI;Laurent;47;FN;2;Non;Non;Oui;11.75;41.0259914928;8;18508;17.46;34.77;-0.0472387576262;16600.4833419;16600;10862;0.249542244311;0.249542244311;améliore;oui;;;60621;0.040893260993;13201;0.0657678184217;15781
13;13;Bouches-du-Rhône;10;François-Michel LAMBERT_13_10;10ème circonscription;M;LAMBERT;François-Michel;50;EM-MODEM;3;Oui;Oui;Non;11.75;41.0259914928;8;14287;13.47;26.84;0.129923962564;21937.0278345;21937;16122;4.1689373297;1.715;surestime;oui;;;41745;0.0440392981251;23919;0.0513140823594;27349
13;13;Bouches-du-Rhône;11;Maximilien FUSONE_13_11;11ème circonscription;M;FUSONE;Maximilien;37;FN;5;Non;Non;Non;11.75;41.0259914928;8;11503;12.75;22.0;-0.0332968954329;10654.0375805;10654;7413;0.207579462103;0.207579462103;améliore;non;;;60621;0.040893260993;7965;0.0361645307256;8722
13;13;Bouches-du-Rhône;11;Mohamed LAQHILA_13_11;11ème circonscription;M;LAQHILA;Mohamed;57;EM-MODEM;3;Non;Non;Non;11.75;41.0259914928;8;15076;16.71;28.83;-0.0134881875077;14614.9704391;14615;14495;0.793459552496;0.793459552496;améliore;oui;;;41745;0.0440392981251;18515;0.0388661173532;20427
13;13;Bouches-du-Rhône;12;Camille BAL_13_12;12ème circonscription;F;BAL;Camille;47;EM-MODEM;3;Non;Non;Non;11.75;41.0259914928;8;10158;11.02;18.71;-0.0482486021653;9089.9104829;9090;9428;1.46301369863;1.46301369863;ameliore/surestime;oui;;;41745;0.0440392981251;13797;0.00532228972912;13969
13;13;Bouches-du-Rhône;12;Jean-Lin LACAPELLE_13_12;12ème circonscription;M;LACAPELLE;Jean-Lin;50;FN;3;Non;Non;Oui;11.75;41.0259914928;8;18358;19.92;33.82;-0.0453259944095;16538.6238986;16539;8706;0.188458350601;0.188458350601;améliore;non;;;60621;0.040893260993;9174;0.0589671090252;10735
13;13;Bouches-du-Rhône;13;Magali SIREROLS_13_13;13ème circonscription;F;SIREROLS;Magali;42;EM-MODEM;3;Non;Non;Non;11.75;41.0259914928;8;9548;10.19;23.06;-0.0462710183043;8583.04505019;8583;10159;-1.57937806874;-1.042;degrade;oui;;;41745;0.0440392981251;11403;0.0123802800424;11743
13;13;Bouches-du-Rhône;13;Pierre DHARRÉVILLE_13_13;13ème circonscription;M;DHARRÉVILLE;Pierre;41;EXG;5;Non;Non;Non;11.75;41.0259914928;8;1588;1.69;3.84;-0.173949039935;1063.90159052;1064;12435;-0.0483082880059;-0.0483082880059;degrade_un_peu;oui;;;3482;0.0438962888007;14102;0.0196130080733;14785
13;13;Bouches-du-Rhône;14;Anne-Laurence PETEL_13_14;14ème circonscription;F;PETEL;Anne-Laurence;47;EM-MODEM;3;Non;Non;Non;11.75;41.0259914928;8;16363;16.74;27.56;-0.0482486021653;14642.469505;14642;17552;-1.44743481918;-1.042;degrade;oui;;;41745;0.0440392981251;20400;0.0611347643032;24033
13;13;Bouches-du-Rhône;14;Stéphane PAOLI_13_14;14ème circonscription;M;PAOLI;Stéphane;35;LR-UMP;2;Non;Non;Oui;11.75;41.0259914928;8;14415;14.75;24.28;-0.100823186524;11428.5586189;11429;7937;0.46094473603;0.46094473603;améliore;oui;;;15078;0.0310684164536;10385;-0.00569794036816;10250
13;13;Bouches-du-Rhône;15;Nathalie FARRO_13_15;15ème circonscription;F;FARRO;Nathalie;45;EM-MODEM;4;Non;Non;Non;11.75;41.0259914928;8;14985;14.3;24.0;-0.0629767341151;12962.2386532;12962;15941;-2.11610878661;-1.042;degrade;oui;;;41745;0.0440392981251;17287;0.0516544106291;19786
13;13;Bouches-du-Rhône;15;Bernard REYNÈS_13_15;15ème circonscription;M;REYNÈS;Bernard;63;LR-UMP;3;Oui;Oui;Oui;11.75;41.0259914928;8;13474;12.86;21.58;-0.0943601500052;10842.6738179;10843;13488;-187.928571429;-1.042;degrade;oui;;;15078;0.0310684164536;17915;0.0391311257621;19780
