code du département;numéro département;libellé du département;code circonscription;link2;libellé circonscription;sexe;nom candidat;prénom candidat;age_candidat;nuance_politique;csp;personnalité_bool;candidat_sortant;parti_predecesseur2007;chomage_moyen_2012;age_moy_2012;region_uda_8_wcorse;voixmodele1;%_voix/ins;%_voix/exp;predictiont1;modele2voix;modele2rounded;voixt1;convergence_modele2;convergence_modele2_cut;convergence_modele_2_tag;passe_t2_2017;tweet_tag_count;tweet_tag_avg;tweet_nuance_count;tweet_nuance_avg;voix_t2_modele1_depuism2;prediction;voixT2_modele2
76;76;Seine-Maritime;6;Nicolas BAY_76_6;6ème circonscription;M;BAY;Nicolas;39;FN;3;Non;Non;Non;11.15;40.6629370674;4;18869;17.22;45.69;-0.102693793106;14895.5001898;14896;12886;0.664048136386;0.664048136386;améliore;non;;;60621;0.040893260993;15306;0.0582846457329;17873
76;76;Seine-Maritime;7;Gérald MANIABLE_76_7;7ème circonscription;M;MANIABLE;Gérald;49;FG-FI;4;Non;Non;Non;11.15;40.6629370674;4;9760;11.14;19.02;-0.0859070679194;8008.34454711;8008;5537;0.414870944826;0.414870944826;améliore;non;;;71423;0.0576651973747;8343;0.00555977944509;8452
76;76;Seine-Maritime;7;Matthieu BRASSE_76_7;7ème circonscription;M;BRASSE;Matthieu;52;PS;3;Non;Non;Oui;11.15;40.6629370674;4;13015;14.86;25.36;-0.0171753081548;12510.3328385;12510;2861;0.049734094938;0.049734094938;améliore;non;;;16996;0.0266309411454;12510;0.0186975869484;13086
76;76;Seine-Maritime;8;François PANCHOUT_76_8;8ème circonscription;M;PANCHOUT;François;33;FG-FI;4;Non;Non;Non;11.15;40.6629370674;4;9970;14.74;27.91;-0.098394778043;7948.77822784;7949;3328;0.304275820536;0.304275820536;améliore;non;;;71423;0.0576651973747;12239;-0.00574843961429;12078
76;76;Seine-Maritime;8;Béatrice DELAMOTTE_76_8;8ème circonscription;F;DELAMOTTE;Béatrice;51;EM-MODEM;5;Non;Non;Non;11.15;40.6629370674;4;7384;10.92;20.67;-0.0625792830809;6393.11335569;6393;6107;0.776037588097;0.776037588097;améliore;oui;;;41745;0.0440392981251;10175;-0.0025116201639;10116
76;76;Seine-Maritime;9;Geneviève SALVISBERG_76_9;9ème circonscription;F;SALVISBERG;Geneviève;66;FN;8;Non;Non;Non;11.15;40.6629370674;4;15251;16.28;32.21;-0.119228898212;11589.626039;11590;8336;0.529428778019;0.529428778019;améliore;oui;;;60621;0.040893260993;12594;0.0557841978359;14594
76;76;Seine-Maritime;9;Stéphanie KERBARH_76_9;9ème circonscription;F;KERBARH;Stéphanie;41;EM-MODEM;2;Non;Non;Non;11.15;40.6629370674;4;12473;13.32;26.34;-0.0288017828567;11672.6412897;11673;13855;-0.578871201158;-0.578871201158;degrade;oui;;;41745;0.0440392981251;20528;0.0439052157251;22972
76;76;Seine-Maritime;10;Xavier BATUT_76_10;10ème circonscription;M;BATUT;Xavier;40;EM-MODEM;3;Non;Non;Non;11.15;40.6629370674;4;15236;14.01;22.61;0.0409967698841;16910.0560745;16910;19219;0.42028621642;0.42028621642;améliore;oui;;;41745;0.0440392981251;25187;0.0588172557122;29460
76;76;Seine-Maritime;10;Stacy BLONDEL_76_10;10ème circonscription;F;BLONDEL;Stacy;23;FN;3;Non;Non;Non;11.15;40.6629370674;4;18545;17.05;27.52;-0.128001592051;13811.0038272;13811;11028;0.629772515631;0.629772515631;améliore;oui;;;60621;0.040893260993;14839;0.0585900055946;17344
77;77;Seine-et-Marne;1;Aude LUQUET_77_1;1ère circonscription;F;LUQUET;Aude;49;EM-MODEM;4;Non;Non;Non;7.95;37.6562067292;1;10754;15.17;27.34;0.0471615399067;12147.4193323;12147;11126;3.74462365591;1.715;surestime;oui;15;0.0;41745;0.0440392981251;14781;-0.0331549555438;13695
77;77;Seine-et-Marne;1;Denis JULLEMIER_77_1;1ère circonscription;M;JULLEMIER;Denis;48;LR-UMP;2;Non;Non;Oui;7.95;37.6562067292;1;7754;10.94;19.71;-0.116245211637;5933.08520161;5933;5440;0.78694900605;0.78694900605;améliore;oui;;;15078;0.0310684164536;8191;-0.0147595539943;7917
77;77;Seine-et-Marne;2;Estelle ROUSSEAU_77_2;2ème circonscription;F;ROUSSEAU;Estelle;42;EM-MODEM;3;Non;Non;Non;7.95;37.6562067292;1;13992;17.56;30.1;0.038323556195;15413.9997339;15414;13849;-9.94405594406;-1.042;degrade;oui;66;-0.00439393939394;41745;0.0440392981251;16594;0.0167219240135;17272
77;77;Seine-et-Marne;2;Valérie LACROUTE_77_2;2ème circonscription;F;LACROUTE;Valérie;51;LR-UMP;4;Oui;Oui;Oui;7.95;37.6562067292;1;10260;12.87;22.07;-0.0209548680725;9776.70458625;9777;11223;-0.501557632399;-0.501557632399;degrade;oui;4;-0.355;15078;0.0310684164536;12930;-0.0206253760294;12330
77;77;Seine-et-Marne;3;Marie-Laure FAGES_77_3;3ème circonscription;F;FAGES;Marie-Laure;35;PS;3;Non;Non;Oui;7.95;37.6562067292;1;10297;13.65;24.53;-0.0225425451219;9776.15700274;9776;2907;0.07050067659;0.07050067659;améliore;non;;;16996;0.0266309411454;15234;-0.0317007866803;14162
77;77;Seine-et-Marne;4;Pierre CHERRIER_77_4;4ème circonscription;M;CHERRIER;Pierre;63;FN;3;Non;Non;Non;7.95;37.6562067292;1;15735;17.9;30.24;-0.0402524522644;14342.1511442;14342;8636;0.196224820397;0.196224820397;améliore;non;;;60621;0.040893260993;15234;0.0166819169331;15855
77;77;Seine-et-Marne;4;Emmanuel MARCADET_77_4;4ème circonscription;M;MARCADET;Emmanuel;44;EM-MODEM;4;Non;Non;Non;7.95;37.6562067292;1;10651;12.12;20.47;0.0406746249766;11810.5971242;11811;11045;2.94416243655;1.715;surestime;oui;;;41745;0.0440392981251;18298;-0.0201440177015;17469
77;77;Seine-et-Marne;5;Mounia CHARAF_77_5;5ème circonscription;F;CHARAF;Mounia;54;FG-FI;3;Non;Non;Non;7.95;37.6562067292;1;7766;9.14;19.85;-0.151081102301;5484.23787705;5484;4530;0.705191594561;0.705191594561;améliore;non;;;71423;0.0576651973747;7233;-0.0297635803846;6754
77;77;Seine-et-Marne;5;Joffrey BOLLÉE_77_5;5ème circonscription;M;BOLLÉE;Joffrey;27;FN;3;Non;Non;Non;7.95;37.6562067292;1;12454;14.66;31.83;-0.131236120713;9206.03752225;9206;7397;0.642278030453;0.642278030453;améliore;oui;;;60621;0.040893260993;9690;-0.0119511766772;9427
77;77;Seine-et-Marne;6;Béatrice ROULLAUD_77_6;6ème circonscription;F;ROULLAUD;Béatrice;57;FN;3;Non;Non;Non;7.95;37.6562067292;1;11691;14.98;25.48;-0.0963974075722;9363.84579227;9364;6437;0.442900647126;0.442900647126;améliore;non;;;60621;0.040893260993;10076;-0.00193343563766;10031
77;77;Seine-et-Marne;6;Laëtitia MARTIG-DECÈS_77_6;6ème circonscription;F;MARTIG-DECÈS;Laëtitia;44;EM-MODEM;3;Non;Non;Non;7.95;37.6562067292;1;10700;13.71;23.32;0.0376885736595;11766.7495163;11767;10298;-2.65422885572;-1.042;degrade;oui;;;41745;0.0440392981251;17553;-0.0225440606186;16665
77;77;Seine-et-Marne;7;Rodrigue KOKOUENDO_77_7;7ème circonscription;M;KOKOUENDO;Rodrigue;43;EM-MODEM;3;Non;Non;Non;7.95;37.6562067292;1;12585;14.75;24.72;0.0345957447873;13722.879628;13723;11951;-1.79495268139;-1.042;degrade;oui;;;41745;0.0440392981251;21630;-0.0161249978618;20842
77;77;Seine-et-Marne;7;Béatrice TROUSSARD_77_7;7ème circonscription;F;TROUSSARD;Béatrice;48;FN;4;Non;Non;Non;7.95;37.6562067292;1;11519;13.5;22.63;-0.101888787992;9110.15970242;9110;6645;0.494255231842;0.494255231842;améliore;oui;;;60621;0.040893260993;9937;-0.00590268521492;9803
77;77;Seine-et-Marne;8;Jean-Michel FAUVERGUE_77_8;8ème circonscription;M;FAUVERGUE;Jean-Michel;60;EM-MODEM;3;Non;Non;Non;7.95;37.6562067292;1;16205;18.18;30.3;0.0336080976233;17622.9135002;17623;16632;3.32084309133;1.715;surestime;oui;;;41745;0.0440392981251;26122;0.0280181336669;27987
77;77;Seine-et-Marne;8;Josette BLESSON_77_8;8ème circonscription;F;BLESSON;Josette;70;FN;7;Non;Non;Non;7.95;37.6562067292;1;8415;9.44;15.73;-0.117518123624;6420.01431872;6420;4143;0.466994382022;0.466994382022;améliore;non;;;60621;0.040893260993;7173;0.0079315975963;7308
77;77;Seine-et-Marne;9;Pascal FIANDRIN_77_9;9ème circonscription;M;FIANDRIN;Pascal;40;FN;3;Non;Non;Non;7.95;37.6562067292;1;10057;11.73;19.95;-0.0662901794002;8633.32858954;8633;5295;0.29903401932;0.29903401932;améliore;non;;;60621;0.040893260993;11976;-3.09184519185E-4;11967
77;77;Seine-et-Marne;9;Michèle PEYRON_77_9;9ème circonscription;F;PEYRON;Michèle;55;EM-MODEM;3;Non;Non;Non;7.95;37.6562067292;1;13679;15.96;27.13;0.0423240837569;15238.8760123;15239;13370;-5.04854368932;-1.042;degrade;oui;;;41745;0.0440392981251;26428;0.0130572308119;27260
77;77;Seine-et-Marne;10;Stéphanie DO_77_10;10ème circonscription;F;DO;Stéphanie;37;EM-MODEM;3;Non;Non;Non;7.95;37.6562067292;1;13297;16.68;28.98;0.0403643593781;14731.8610634;14732;12796;-2.86427145709;-1.042;degrade;oui;;;41745;0.0440392981251;17261;-0.0253324129458;16283
77;77;Seine-et-Marne;10;Maxime LAISNEY_77_10;10ème circonscription;M;LAISNEY;Maxime;36;FG-FI;3;Non;Non;Non;7.95;37.6562067292;1;9591;12.03;20.91;-0.0597034933254;8359.11687885;8359;5043;0.270888302551;0.270888302551;améliore;oui;;;71423;0.0576651973747;12916;-0.0354296164975;11904
77;77;Seine-et-Marne;11;Daniel ALLIOUX_77_11;11ème circonscription;M;ALLIOUX;Daniel;60;FG-FI;7;Non;Non;Non;7.95;37.6562067292;1;9081;14.02;24.01;-0.0738280068004;7661.3564537;7661;3818;0.269808094243;0.269808094243;améliore;non;;;71423;0.0576651973747;10989;-0.024346033836;10390
77;77;Seine-et-Marne;11;Amandine RUBINELLI_77_11;11ème circonscription;F;RUBINELLI;Amandine;30;EM-MODEM;5;Non;Non;Non;7.95;37.6562067292;1;10210;15.76;27.0;-0.00597139910579;10070.5767343;10071;8078;0.0651969981238;0.0651969981238;améliore;oui;;;41745;0.0440392981251;13919;-0.0511287259962;12373
78;78;Yvelines;1;Didier BAICHÈRE_78_1;1ère circonscription;M;BAICHÈRE;Didier;46;EM-MODEM;3;Non;Non;Non;7.4;38.9517791651;1;17546;21.05;33.22;0.0333003162149;19065.3786681;19065;19630;0.728886756238;0.728886756238;améliore;oui;;;41745;0.0440392981251;21658;0.0546535867258;25012
78;78;Yvelines;1;Thibaut MARCHAL_78_1;1ère circonscription;M;MARCHAL;Thibaut;32;FG-FI;4;Non;Non;Non;7.4;38.9517791651;1;6260;7.51;11.85;-0.103893763189;4928.11200735;4928;3744;0.529411764706;0.529411764706;améliore;non;12;0.0666666666667;71423;0.0576651973747;9390;-0.0323236058679;8716
78;78;Yvelines;2;Marc SORIANO_78_2;2ème circonscription;M;SORIANO;Marc;54;FG-FI;3;Non;Non;Non;7.4;38.9517791651;1;9071;10.63;16.7;-0.0908294270696;7359.1175456;7359;3583;0.31195335277;0.31195335277;améliore;non;;;71423;0.0576651973747;9601;-0.0103153538868;9376
78;78;Yvelines;2;Jean-Noël BARROT_78_2;2ème circonscription;M;BARROT;Jean-Noël;34;EM-MODEM;3;Non;Non;Non;7.4;38.9517791651;1;20751;24.32;38.19;0.0431396901833;23170.8164657;23171;21581;2.9156626506;1.715;surestime;oui;49;0.0136479591837;41745;0.0440392981251;24902;0.0590660303288;29149
78;78;Yvelines;3;Alexandre LANGLOIS_78_3;3ème circonscription;M;LANGLOIS;Alexandre;34;FG-FI;4;Non;Non;Non;7.4;38.9517791651;1;5520;6.61;10.78;-0.0778760239919;4613.84556551;4614;2621;0.312521559158;0.312521559158;améliore;non;;;71423;0.0576651973747;8024;-0.0305792691333;7478
78;78;Yvelines;3;Béatrice PIRON_78_3;3ème circonscription;F;PIRON;Béatrice;51;EM-MODEM;2;Non;Non;Non;7.4;38.9517791651;1;17463;20.92;34.1;0.0432833672964;19507.3561196;19507;21612;0.492648831044;0.492648831044;améliore;oui;;;41745;0.0440392981251;21884;0.0577709816275;25514
78;78;Yvelines;4;Marie LEBEC_78_4;4ème circonscription;F;LEBEC;Marie;26;EM-MODEM;3;Non;Non;Non;7.4;38.9517791651;1;17831;22.75;35.69;0.0418886443955;19839.9298908;19840;20980;0.63798031121;0.63798031121;améliore;oui;;;41745;0.0440392981251;21458;0.0549089377818;24800
78;78;Yvelines;4;Monika BELALA_78_4;4ème circonscription;F;BELALA;Monika;43;PS;3;Non;Non;Oui;7.4;38.9517791651;1;4327;5.52;8.66;-0.0166519530752;4164.23223929;4164;1828;0.0652260904362;0.0652260904362;améliore;non;;;16996;0.0266309411454;8020;-0.00102218651058;8001
78;78;Yvelines;5;Jacques MYARD_78_5;5ème circonscription;M;MYARD;Jacques;69;LR-UMP;3;Oui;Oui;Oui;7.4;38.9517791651;1;11495;15.6;26.85;-0.0687028475036;9813.09782121;9813;10611;1.90271493213;1.715;ameliore/surestime;oui;;;15078;0.0310684164536;11141;-1.09428441151E-4;11138
78;78;Yvelines;5;Yaël BRAUN-PIVET_78_5;5ème circonscription;F;BRAUN-PIVET;Yaël;46;EM-MODEM;4;Non;Non;Non;7.4;38.9517791651;1;16801;22.8;39.25;0.0411761089919;18656.4094573;18656;18299;1.23831775701;1.23831775701;ameliore/surestime;oui;;;41745;0.0440392981251;20129;0.0509128784608;22988
78;78;Yvelines;6;Natalia POUZYREFF_78_6;6ème circonscription;F;POUZYREFF;Natalia;56;EM-MODEM;4;Non;Non;Non;7.4;38.9517791651;1;16617;21.93;37.29;0.027863667705;17796.200281;17796;18396;0.662731871838;0.662731871838;améliore;oui;;;41745;0.0440392981251;18190;0.0522821477563;20858
78;78;Yvelines;6;Nelly PASCAUD_78_6;6ème circonscription;F;PASCAUD;Nelly;39;FG-FI;4;Non;Non;Non;7.4;38.9517791651;1;8268;10.91;18.55;-0.114620916342;6350.08518963;6350;3295;0.385682686507;0.385682686507;améliore;non;;;71423;0.0576651973747;7628;-0.0144383774988;7379
78;78;Yvelines;7;Michèle DE VAUCOULEURS_78_7;7ème circonscription;F;DE VAUCOULEURS;Michèle;53;EM-MODEM;3;Non;Non;Non;7.4;38.9517791651;1;16444;20.42;42.28;0.0359341438841;17996.3841352;17996;15924;-2.98461538462;-1.042;degrade;oui;;;41745;0.0440392981251;22771;0.0366015444608;24966
78;78;Yvelines;7;Victoria KOSTIAEVA_78_7;7ème circonscription;F;KOSTIAEVA;Victoria;45;FN;3;Non;Non;Non;7.4;38.9517791651;1;7258;9.01;18.66;-0.0970459847473;5804.5823791;5805;3580;0.39505165851;0.39505165851;améliore;non;;;60621;0.040893260993;6478;0.0193995575423;6788
78;78;Yvelines;8;François SIMÉONI_78_8;8ème circonscription;M;SIMÉONI;François;57;FN;4;Non;Non;Non;7.4;38.9517791651;1;8378;11.36;20.34;-0.0495784332589;7474.15194875;7474;4868;0.25754985755;0.25754985755;améliore;non;;;60621;0.040893260993;8223;0.0129572697458;8480
78;78;Yvelines;8;Khadija MOUDNIB_78_8;8ème circonscription;F;MOUDNIB;Khadija;40;EM-MODEM;3;Non;Non;Non;7.4;38.9517791651;1;10105;13.7;24.53;0.042150944992;11251.8095319;11252;7744;-0.485811096993;-0.485811096993;degrade;oui;;;41745;0.0440392981251;18603;-0.020967821124;17726
78;78;Yvelines;9;Bruno MILLIENNE_78_9;9ème circonscription;M;MILLIENNE;Bruno;57;EM-MODEM;3;Non;Non;Non;7.4;38.9517791651;1;14507;15.96;26.49;0.0148678049622;15030.4680243;15030;16048;0.339390006489;0.339390006489;améliore;oui;;;41745;0.0440392981251;18449;0.0366368660457;20230
78;78;Yvelines;9;Jean-Marie TETART_78_9;9ème circonscription;M;TETART;Jean-Marie;67;LR-UMP;7;Oui;Oui;Oui;7.4;38.9517791651;1;12358;13.6;22.57;-0.0656673367922;10623.8236761;10624;8634;0.465628356606;0.465628356606;améliore;oui;;;15078;0.0310684164536;14221;0.00593964472444;14420
78;78;Yvelines;10;François LE HOT_78_10;10ème circonscription;M;LE HOT;François;48;FN;3;Non;Non;Non;7.4;38.9517791651;1;12460;14.04;22.71;-0.0766811643539;10443.2789353;10443;3902;0.235685907922;0.235685907922;améliore;non;;;60621;0.040893260993;11273;0.0200014767557;11831
78;78;Yvelines;10;Aurore BERGÉ_78_10;10ème circonscription;F;BERGÉ;Aurore;30;EM-MODEM;3;Non;Non;Non;7.4;38.9517791651;1;26250;29.57;47.85;0.0418886443955;29207.456656;29207;23009;-0.912372724468;-0.912372724468;degrade;oui;;;41745;0.0440392981251;36939;0.055940628221;42826
78;78;Yvelines;11;Benoît HAMON_78_11;11ème circonscription;M;HAMON;Benoît;49;PS;8;Oui;Oui;Oui;7.4;38.9517791651;1;6293;9.22;15.86;0.0206059162009;6614.39680681;6614;7436;0.280839895013;0.280839895013;améliore;non;;;16996;0.0266309411454;10309;-0.0147158901928;9966
78;78;Yvelines;11;Nadia HAÏ_78_11;11ème circonscription;F;HAÏ;Nadia;37;EM-MODEM;3;Non;Non;Non;7.4;38.9517791651;1;11894;17.43;29.98;0.0418232227918;13231.5955601;13232;10858;-1.29150579151;-1.042;degrade;oui;;;41745;0.0440392981251;14893;-0.0234165297137;14111
78;78;Yvelines;12;Antoine BARO_78_12;12ème circonscription;M;BARO;Antoine;71;FG-FI;7;Non;Non;Non;7.4;38.9517791651;1;6096;8.84;14.37;-0.105911002059;4776.76588235;4777;3536;0.515234375;0.515234375;améliore;non;;;71423;0.0576651973747;8309;0.0021586931995;8351
78;78;Yvelines;12;Florence GRANJUS_78_12;12ème circonscription;F;GRANJUS;Florence;55;EM-MODEM;3;Non;Non;Non;7.4;38.9517791651;1;13541;19.64;31.93;0.03487004132;14776.3405999;14776;14835;0.954404945904;0.954404945904;améliore;oui;;;41745;0.0440392981251;16872;0.0228717633557;17837
79;79;Deux-Sèvres;1;Guillaume CHICHE_79_1;1ère circonscription;M;CHICHE;Guillaume;31;EM-MODEM;3;Non;Non;Oui;7.85;42.9624798175;5;17315;19.19;37.4;0.0514668482309;19807.009532;19807;18350;2.4077294686;1.715;surestime;oui;;;41745;0.0440392981251;21346;0.0627723357116;25277
79;79;Deux-Sèvres;1;Nathalie SEGUIN_79_1;1ère circonscription;F;SEGUIN;Nathalie;44;FG-FI;3;Non;Non;Non;7.85;42.9624798175;5;10598;11.74;22.89;-0.154029722558;7433.51449504;7434;7164;0.92137449039;0.92137449039;améliore;oui;;;71423;0.0576651973747;9096;-0.00944841047511;8900
79;79;Deux-Sèvres;2;Yannick MAILLOU_79_2;2ème circonscription;M;MAILLOU;Yannick;44;FG-FI;4;Non;Non;Non;7.85;42.9624798175;5;11115;11.41;19.83;-0.0831832790806;9177.53792729;9178;5319;0.334195997239;0.334195997239;améliore;non;;;71423;0.0576651973747;14802;-0.00393325977059;14669
79;79;Deux-Sèvres;2;Christine HEINTZ_79_2;2ème circonscription;F;HEINTZ;Christine;56;EM-MODEM;4;Non;Non;Non;7.85;42.9624798175;5;16193;16.63;28.89;0.00356358329736;16327.5259277;16328;15875;-0.424528301887;-0.424528301887;degrade;oui;;;41745;0.0440392981251;23777;0.042353603867;26491
79;79;Deux-Sèvres;3;Jean-Marie FIEVET_79_3;3ème circonscription;M;FIEVET;Jean-Marie;52;EM-MODEM;4;Non;Non;Non;7.85;42.9624798175;5;14374;16.96;28.6;0.0660940980218;17201.563538;17202;16692;1.22001725626;1.22001725626;ameliore/surestime;oui;;;41745;0.0440392981251;20651;0.041472399606;22951
79;79;Deux-Sèvres;3;Véronique SCHAAF-GAUTHIER_79_3;3ème circonscription;F;SCHAAF-GAUTHIER;Véronique;59;LR-UMP;3;Non;Non;Oui;7.85;42.9624798175;5;10694;12.62;21.28;-0.162368609593;7358.19969754;7358;7928;1.20607375271;1.20607375271;ameliore/surestime;oui;;;15078;0.0310684164536;9864;0.00108773561425;9889
80;80;Somme;1;Franck DE LAPERSONNE_80_1;1ère circonscription;M;DE LAPERSONNE;Franck;53;FN;3;Non;Non;Non;11.75;40.677459132;4;12667;15.03;26.19;-0.107509350443;9889.27423098;9889;6255;0.433250155958;0.433250155958;améliore;non;;;60621;0.040893260993;10674;0.043240732756;11922
80;80;Somme;1;Nicolas DUMONT_80_1;1ère circonscription;M;DUMONT;Nicolas;40;EM-MODEM;4;Non;Non;Non;11.75;40.677459132;4;11859;14.07;24.52;0.0389401907413;13086.5977426;13087;13394;0.8;0.8;améliore;oui;;;41745;0.0440392981251;21226;0.0430092675083;23692
80;80;Somme;2;Barbara POMPILI_80_2;2ème circonscription;F;POMPILI;Barbara;41;EM-MODEM;4;Oui;Oui;Oui;11.75;40.677459132;4;13670;18.11;35.57;0.117067590047;19793.9715222;19794;14970;4.71076923077;1.715;surestime;oui;;;41745;0.0440392981251;21614;0.048906911113;24539
80;80;Somme;2;Cédric MAISSE_80_2;2ème circonscription;M;MAISSE;Cédric;45;FG-FI;4;Non;Non;Non;11.75;40.677459132;4;8548;11.32;22.24;-0.0637628875703;7380.76921644;7381;5269;0.355901189387;0.355901189387;améliore;oui;;;71423;0.0576651973747;10013;0.0116893552628;10294
80;80;Somme;3;Patricia CHAGNON_80_3;3ème circonscription;F;CHAGNON;Patricia;53;FN;3;Non;Non;Non;11.75;40.677459132;4;15562;18.56;31.1;-0.0918191580314;12596.3944804;12596;9592;0.496817420436;0.496817420436;améliore;non;;;60621;0.040893260993;15256;0.0561467523564;17699
80;80;Somme;3;Bruno MARIAGE_80_3;3ème circonscription;M;MARIAGE;Bruno;58;EM-MODEM;5;Non;Non;Non;11.75;40.677459132;4;10937;13.05;21.86;-0.0188177174085;10473.2264703;10473;11552;-0.754471544715;-0.754471544715;degrade;oui;;;41745;0.0440392981251;20138;0.0144839489479;20845
80;80;Somme;4;Eric RICHERMOZ_80_4;4ème circonscription;M;RICHERMOZ;Eric;24;FN;4;Non;Non;Non;11.75;40.677459132;4;15527;18.49;29.68;-0.121176346546;11746.5736618;11747;9266;0.603737422137;0.603737422137;améliore;oui;;;60621;0.040893260993;12419;0.0420062062491;13823
80;80;Somme;4;Jean-Claude LECLABART_80_4;4ème circonscription;M;LECLABART;Jean-Claude;62;EM-MODEM;7;Non;Non;Non;11.75;40.677459132;4;12940;15.41;24.73;0.0180385102842;13513.0881654;13513;13977;0.552555448409;0.552555448409;améliore;oui;;;41745;0.0440392981251;16810;0.0370769231215;18455
80;80;Somme;5;Olivier SPINELLI_80_5;5ème circonscription;M;SPINELLI;Olivier;52;FG-FI;3;Non;Non;Non;11.75;40.677459132;4;7146;8.77;20.07;-0.0549202256258;6297.13184334;6297;4770;0.357323232323;0.357323232323;améliore;non;;;71423;0.0576651973747;7491;0.0111309949227;7691
80;80;Somme;5;Loïc GRIMAUX_80_5;5ème circonscription;M;GRIMAUX;Loïc;31;FN;3;Non;Non;Non;11.75;40.677459132;4;16173;19.86;45.42;-0.0947447714406;13003.067443;13003;8487;0.412438199323;0.412438199323;améliore;non;;;60621;0.040893260993;13390;0.0441993767724;14997
81;81;Tarn;1;Anne-Michèle BIANCHI_81_1;1ère circonscription;F;BIANCHI;Anne-Michèle;57;LR-UMP;4;Non;Non;Non;10.6;43.9457210083;6;15161;18.09;30.36;-0.125913433758;11345.2589785;11345;3604;0.330189495544;0.330189495544;améliore;non;;;15078;0.0310684164536;13233;0.0103152617174;13559
81;81;Tarn;1;Frédéric CABROLIER_81_1;1ère circonscription;M;CABROLIER;Frédéric;50;FN;5;Non;Non;Non;10.6;43.9457210083;6;10422;12.44;20.87;-0.105886291641;8167.04177779;8167;6903;0.640807047457;0.640807047457;améliore;oui;;;60621;0.040893260993;8510;0.0310506465624;9191
81;81;Tarn;2;Thomas DOMENECH_81_2;2ème circonscription;M;DOMENECH;Thomas;44;FG-FI;5;Non;Non;Non;10.6;43.9457210083;6;12191;11.5;19.2;-0.0565857691092;10701.7194643;10702;8213;0.374308697838;0.374308697838;améliore;non;;;71423;0.0576651973747;16956;0.00136934179247;17010
81;81;Tarn;2;Marie-Christine VERDIER-JOUCLAS_81_2;2ème circonscription;F;VERDIER-JOUCLAS;Marie-Christine;52;EM-MODEM;4;Non;Non;Non;10.6;43.9457210083;6;16018;15.11;25.23;-0.00704467470103;15760.2685924;15760;19174;-0.0817490494297;-0.0817490494297;degrade_un_peu;oui;;;41745;0.0440392981251;23503;0.0554293076319;27207
81;81;Tarn;3;Jean TERLIER_81_3;3ème circonscription;M;TERLIER;Jean;40;EM-MODEM;3;Non;Non;Non;10.6;43.9457210083;6;15178;14.97;24.89;0.0405305446871;16823.6657302;16824;17931;0.59789320741;0.59789320741;améliore;oui;;;41745;0.0440392981251;31861;0.0590098897019;37288
81;81;Tarn;3;Virginie CALLEJON_81_3;3ème circonscription;F;CALLEJON;Virginie;42;FN;5;Non;Non;Non;10.6;43.9457210083;6;13710;13.53;22.48;-0.0999957171307;10890.3474946;10890;8356;0.526709002615;0.526709002615;améliore;non;;;60621;0.040893260993;14822;0.0375559055594;16294
82;82;Tarn-et-Garonne;1;Thierry VIALLON_82_1;1ère circonscription;M;VIALLON;Thierry;40;FN;3;Non;Non;Non;11.45;42.2197700614;6;12385;13.77;22.85;-0.0855361212872;10170.9118332;10171;8113;0.518258426966;0.518258426966;améliore;non;;;60621;0.040893260993;10995;0.0425680314741;12257
82;82;Tarn-et-Garonne;1;Pierre MARDEGAN_82_1;1ère circonscription;M;MARDEGAN;Pierre;59;EM-MODEM;3;Non;Non;Non;11.45;42.2197700614;6;13406;14.9;24.74;0.0425051690859;14942.3976451;14942;13801;3.88860759494;1.715;surestime;oui;;;41745;0.0440392981251;24040;0.0223634730595;25381
82;82;Tarn-et-Garonne;2;Mathieu ALBUGUES_82_2;2ème circonscription;M;ALBUGUES;Mathieu;27;LR-UMP;2;Non;Non;Non;11.45;42.2197700614;6;16260;17.41;38.04;-0.157612919596;11311.1723973;11311;8579;0.644317146205;0.644317146205;améliore;non;;;15078;0.0310684164536;13604;-0.0133141469608;13193
82;82;Tarn-et-Garonne;2;Romain LOPEZ_82_2;2ème circonscription;M;LOPEZ;Romain;28;FN;5;Non;Non;Oui;11.45;42.2197700614;6;15226;16.31;35.62;-0.100177496927;12089.4996921;12089;9857;0.584280126653;0.584280126653;améliore;oui;;;60621;0.040893260993;12534;0.0417172572996;13939
83;83;Var;1;Amaury NAVARRANNE_83_1;1ère circonscription;M;NAVARRANNE;Amaury;32;FN;4;Non;Non;Non;11.1;44.3462602328;8;9864;13.18;23.84;-0.0539369316051;8711.96520047;8712;7310;0.451057165231;0.451057165231;améliore;non;;;60621;0.040893260993;12010;0.0352161292576;13118
83;83;Var;1;Elisabeth CHANTRIEUX_83_1;1ère circonscription;F;CHANTRIEUX;Elisabeth;57;EM-MODEM;2;Non;Non;Non;11.1;44.3462602328;8;9635;12.88;23.29;-0.0441598146406;8703.45933173;8703;10592;-0.973876698015;-0.973876698015;degrade;oui;;;41745;0.0440392981251;17745;0.0132399986472;18312
83;83;Var;2;Rachel ROUSSEL_83_2;2ème circonscription;F;ROUSSEL;Rachel;49;FN;8;Non;Non;Oui;11.1;44.3462602328;8;15095;16.68;29.59;-0.0691870729368;12872.0003951;12872;9350;0.386945169713;0.386945169713;améliore;oui;;;60621;0.040893260993;13741;0.0541621789206;15846
