code du département;numéro département;libellé du département;code circonscription;link2;libellé circonscription;sexe;nom candidat;prénom candidat;age_candidat;nuance_politique;csp;personnalité_bool;candidat_sortant;parti_predecesseur2007;chomage_moyen_2012;age_moy_2012;region_uda_8_wcorse;voixmodele1;%_voix/ins;%_voix/exp;predictiont1;modele2voix;modele2rounded;voixt1;convergence_modele2;convergence_modele2_cut;convergence_modele_2_tag;passe_t2_2017;tweet_tag_count;tweet_tag_avg;tweet_nuance_count;tweet_nuance_avg;voixt2Modele1;prediction;voixT2_modele2
64;64;Pyrénées-Atlantiques;1;Josy POUEYTO_64_1;1ère circonscription;F;POUEYTO;Josy;63;EM-MODEM;7;Non;Non;Non;8.3;43.5462563893;6;12821;18.66;32.47;0.021995573437;13523.5647648;13524;14112;0.544539116964;0.544539116964;améliore;oui;;;41745;0.0440392981251;18591;0.00720152038499;18907
64;64;Pyrénées-Atlantiques;2;Thierry MOUTOU_64_2;2ème circonscription;M;MOUTOU;Thierry;42;FG-FI;8;Non;Non;Non;8.3;43.5462563893;6;8586;10.72;18.69;-0.0700252804319;7307.44581468;7307;4341;0.301295641932;0.301295641932;améliore;non;;;71423;0.0576651973747;13149;0.0117787344352;13521
64;64;Pyrénées-Atlantiques;2;Jean-Paul MATTEI_64_2;2ème circonscription;M;MATTEI;Jean-Paul;63;EM-MODEM;3;Non;Non;Non;8.3;43.5462563893;6;15255;19.06;33.21;0.0862027419145;19546.6357609;19547;18019;1.55282199711;1.55282199711;ameliore/surestime;oui;;;41745;0.0440392981251;22426;0.0553344422366;25953
64;64;Pyrénées-Atlantiques;3;Pierre SAULNIER_64_3;3ème circonscription;M;SAULNIER;Pierre;38;LR-UMP;3;Non;Non;Non;8.3;43.5462563893;6;10345;12.5;21.02;-0.0555846194657;9102.18955496;9102;3234;0.174799606244;0.174799606244;améliore;non;;;15078;0.0310684164536;14413;0.00978304514764;14749
64;64;Pyrénées-Atlantiques;3;Michel BERNOS_64_3;3ème circonscription;M;BERNOS;Michel;57;EM-MODEM;3;Non;Non;Non;8.3;43.5462563893;6;13725;16.58;27.89;0.0868151867837;17625.0733418;17625;13647;-50.0;-1.042;degrade;oui;;;41745;0.0440392981251;18113;0.0268070372212;19345
64;64;Pyrénées-Atlantiques;4;Didier BAYENS_64_4;4ème circonscription;M;BAYENS;Didier;52;FG-FI;2;Non;Non;Non;8.3;43.5462563893;6;7739;9.65;19.07;-0.0765738583557;6488.00219757;6488;3529;0.297149643705;0.297149643705;améliore;non;;;71423;0.0576651973747;12240;0.0152277036076;12693
64;64;Pyrénées-Atlantiques;4;Loïc CORRÉGÉ_64_4;4ème circonscription;M;CORRÉGÉ;Loïc;38;EM-MODEM;4;Non;Non;Oui;8.3;43.5462563893;6;11983;14.94;29.53;0.0769442644364;14864.2005764;14864;11688;-9.76610169492;-1.042;degrade;oui;;;41745;0.0440392981251;18646;-0.0018128645792;18568
64;64;Pyrénées-Atlantiques;5;Florence LASSERRE-DAVID_64_5;5ème circonscription;F;LASSERRE-DAVID;Florence;42;EM-MODEM;5;Non;Non;Non;8.3;43.5462563893;6;15671;17.22;30.14;-0.0237879547493;14835.7243633;14836;17528;-0.449649973075;-0.449649973075;degrade;oui;;;41745;0.0440392981251;20450;0.0577310195426;23839
64;64;Pyrénées-Atlantiques;5;Caroline OUSTALET_64_5;5ème circonscription;F;OUSTALET;Caroline;57;LR-UMP;3;Non;Non;Non;8.3;43.5462563893;6;9609;10.56;18.48;-0.138288218613;6988.59663511;6989;5353;0.615601503759;0.615601503759;améliore;non;;;15078;0.0310684164536;14355;0.00841293194405;14641
64;64;Pyrénées-Atlantiques;6;Vincent BRU_64_6;6ème circonscription;M;BRU;Vincent;62;EM-MODEM;3;Non;Non;Non;8.3;43.5462563893;6;16687;16.75;28.48;0.0836306016453;21185.9999648;21186;20087;1.32323529412;1.32323529412;ameliore/surestime;oui;;;41745;0.0440392981251;21477;0.0637339471117;25509
64;64;Pyrénées-Atlantiques;6;Maider AROSTEGUY_64_6;6ème circonscription;F;AROSTEGUY;Maider;53;LR-UMP;3;Non;Non;Oui;8.3;43.5462563893;6;16245;16.31;27.73;-0.15439792867;11384.7051398;11385;7882;0.581131173024;0.581131173024;améliore;oui;;;15078;0.0310684164536;20440;0.0044301712474;20652
65;65;Hautes-Pyrénées;1;Jean-Bernard SEMPASTOUS_65_1;1ère circonscription;M;SEMPASTOUS;Jean-Bernard;52;EM-MODEM;4;Non;Non;Oui;11.35;45.2491392021;6;20044;22.68;39.57;0.0486103450876;22736.8104806;22737;19437;-4.43657331137;-1.042;degrade;oui;;;41745;0.0440392981251;29915;0.0598730004569;35104
65;65;Hautes-Pyrénées;1;Geneviève COMONT_65_1;1ère circonscription;F;COMONT;Geneviève;58;FN;8;Non;Non;Non;11.35;45.2491392021;6;11370;12.87;22.44;-0.10673052274;8892.62424949;8893;4885;0.381958365459;0.381958365459;améliore;non;;;60621;0.040893260993;12459;0.0460491809398;14028
65;65;Hautes-Pyrénées;2;Charles ROCHETEAU_65_2;2ème circonscription;M;ROCHETEAU;Charles;63;FG-FI;7;Non;Non;Non;11.35;45.2491392021;6;11414;12.78;22.42;-0.0636541418578;9857.88452093;9858;6413;0.311137772446;0.311137772446;améliore;non;;;71423;0.0576651973747;14967;0.00500477453268;15143
65;65;Hautes-Pyrénées;2;Marie-Agnès STARICKY_65_2;2ème circonscription;F;STARICKY;Marie-Agnès;53;EM-MODEM;8;Non;Non;Non;11.35;45.2491392021;6;16017;17.93;31.47;-0.024945940187;15122.905397;15123;14813;0.742524916944;0.742524916944;améliore;oui;;;41745;0.0440392981251;21800;0.0246205941461;23150
66;66;Pyrénées-Orientales;1;Alexandre BOLO_66_1;1ère circonscription;M;BOLO;Alexandre;30;FN;3;Non;Non;Oui;15.35;43.8301393288;8;10371;14.61;26.31;-0.0327204397529;9618.34154068;9618;6606;0.2;0.2;améliore;oui;;;60621;0.040893260993;13730;0.0387474923357;15143
66;66;Pyrénées-Orientales;1;Romain GRAU_66_1;1ère circonscription;M;GRAU;Romain;42;EM-MODEM;2;Non;Non;Non;15.35;43.8301393288;8;10089;14.22;25.6;0.0279541791105;10807.5229732;10808;10354;2.71320754717;1.715;surestime;oui;;;41745;0.0440392981251;18605;0.0159321671368;19327
66;66;Pyrénées-Orientales;2;Christine ESPERT_66_2;2ème circonscription;F;ESPERT;Christine;44;EM-MODEM;3;Non;Non;Non;15.35;43.8301393288;8;11380;11.77;20.12;-0.0347235543262;10505.5479113;10506;13456;-0.421001926782;-0.421001926782;degrade;oui;;;41745;0.0440392981251;25164;0.0462516817475;28350
66;66;Pyrénées-Orientales;2;Louis ALIOT_66_2;2ème circonscription;M;ALIOT;Louis;47;FN;4;Oui;Non;Non;15.35;43.8301393288;8;17749;18.36;31.39;0.170940713634;34285.3754754;34285;14237;-4.70842824601;-1.042;degrade;oui;;;60621;0.040893260993;22717;0.0585414047081;26548
66;66;Pyrénées-Orientales;3;Sandrine DOGOR_66_3;3ème circonscription;F;DOGOR;Sandrine;46;FN;5;Non;Non;Non;15.35;43.8301393288;8;12206;14.69;25.63;-0.0691360556353;10409.6783401;10410;7669;0.395856292704;0.395856292704;améliore;oui;;;60621;0.040893260993;16287;0.0468283743489;18380
66;66;Pyrénées-Orientales;3;Laurence GAYTE_66_3;3ème circonscription;F;GAYTE;Laurence;51;EM-MODEM;3;Non;Non;Non;15.35;43.8301393288;8;10357;12.47;21.75;-0.0337638284223;9582.30847962;9582;9029;0.583584337349;0.583584337349;améliore;oui;;;41745;0.0440392981251;23152;0.00890727063776;23642
66;66;Pyrénées-Orientales;4;Sébastien CAZENOVE_66_4;4ème circonscription;M;CAZENOVE;Sébastien;40;EM-MODEM;4;Non;Non;Non;15.35;43.8301393288;8;12328;12.68;21.71;0.0149382695351;12775.0639028;12775;13831;0.297405189621;0.297405189621;améliore;oui;;;41745;0.0440392981251;27013;0.0452294708417;30344
66;66;Pyrénées-Orientales;4;Stéphane MASSANELL_66_4;4ème circonscription;M;MASSANELL;Stéphane;45;FN;4;Non;Non;Non;15.35;43.8301393288;8;15542;15.99;27.37;-0.0155708517722;14994.6403254;14995;9546;0.09122748499;0.09122748499;améliore;oui;;;60621;0.040893260993;20413;0.0616975231151;24090
67;67;Bas-Rhin;1;Elsa SCHALCK_67_1;1ère circonscription;F;SCHALCK;Elsa;30;LR-UMP;3;Non;Non;Oui;8.65;40.5580457186;3;7867;12.91;21.79;-0.197483898935;4992.58251295;4993;3892;0.723018867925;0.723018867925;améliore;non;;;15078;0.0310684164536;9257;0.00587212454708;9385
67;67;Bas-Rhin;1;Thierry MICHELS_67_1;1ère circonscription;M;MICHELS;Thierry;56;EM-MODEM;3;Non;Non;Non;8.65;40.5580457186;3;11368;18.65;31.48;-0.0879667118129;9283.61994944;9284;10644;2.87845303867;1.715;surestime;oui;;;41745;0.0440392981251;14926;0.0119515035031;15354
67;67;Bas-Rhin;2;Christine KAIDI_67_2;2ème circonscription;F;KAIDI;Christine;53;FG-FI;3;Non;Non;Non;8.65;40.5580457186;3;7500;10.79;22.81;-0.245949058273;4257.08385726;4257;4040;0.937283236994;0.937283236994;améliore;non;;;71423;0.0576651973747;11982;0.00951497848217;12253
67;67;Bas-Rhin;2;Sylvain WASERMAN_67_2;2ème circonscription;M;WASERMAN;Sylvain;49;EM-MODEM;2;Non;Non;Non;8.65;40.5580457186;3;11756;16.92;35.75;-0.07815817966;9819.77185272;9820;11539;8.92165898618;1.715;surestime;oui;;;41745;0.0440392981251;14216;-0.00129625543438;14174
67;67;Bas-Rhin;3;Georges SCHULER_67_3;3ème circonscription;M;SCHULER;Georges;61;LR-UMP;7;Non;Non;Oui;8.65;40.5580457186;3;8293;12.05;21.04;-0.155718830951;5794.1913632;5794;5225;0.814537157757;0.814537157757;améliore;oui;;;15078;0.0310684164536;11579;0.0149571529578;11999
67;67;Bas-Rhin;3;Bruno STUDER_67_3;3ème circonscription;M;STUDER;Bruno;38;EM-MODEM;4;Non;Non;Non;8.65;40.5580457186;3;11137;16.18;28.26;-0.0920022381781;9010.85459073;9011;12433;-1.64043209877;-1.042;degrade;oui;;;41745;0.0440392981251;14379;0.0141352282473;14871
67;67;Bas-Rhin;4;Sophie ROHFRITSCH_67_4;4ème circonscription;F;ROHFRITSCH;Sophie;54;LR-UMP;8;Oui;Oui;Oui;8.65;40.5580457186;3;13433;14.22;23.85;-0.0101120174799;13123.8421228;13124;10941;0.123996789727;0.123996789727;améliore;oui;;;15078;0.0310684164536;19707;0.0195626448485;20659
67;67;Bas-Rhin;4;Martine WONNER_67_4;4ème circonscription;F;WONNER;Martine;53;EM-MODEM;3;Non;Non;Non;8.65;40.5580457186;3;17744;18.78;31.5;-0.13202260511;13092.6911646;13093;19127;-3.36297903109;-1.042;degrade;oui;;;41745;0.0440392981251;19453;0.0726971841568;23787
67;67;Bas-Rhin;5;Antoine HERTH_67_5;5ème circonscription;M;HERTH;Antoine;54;LR-UMP;1;Oui;Oui;Oui;8.65;40.5580457186;3;19651;18.87;40.93;-0.0027392472236;19527.4443326;19527;16842;0.0441438234247;0.0441438234247;améliore;oui;;;15078;0.0310684164536;23069;0.0529975527944;26510
67;67;Bas-Rhin;5;Eliane KLEIN_67_5;5ème circonscription;F;KLEIN;Eliane;58;FN;3;Non;Non;Non;8.65;40.5580457186;3;16411;15.76;34.18;-0.121771837514;12398.3304683;12398;7126;0.432202477114;0.432202477114;améliore;non;;;60621;0.040893260993;17918;0.0306694309031;19333
67;67;Bas-Rhin;6;Hombeline DU PARC_67_6;6ème circonscription;F;DU PARC;Hombeline;42;FN;4;Non;Non;Non;8.65;40.5580457186;3;14905;15.52;26.02;-0.099476820596;11853.7335199;11854;6410;0.359152442613;0.359152442613;améliore;non;;;60621;0.040893260993;15779;0.0285135032973;16928
67;67;Bas-Rhin;6;Guy SALOMON_67_6;6ème circonscription;M;SALOMON;Guy;56;EM-MODEM;2;Non;Non;Non;8.65;40.5580457186;3;13925;14.5;24.31;-0.0857903742589;11428.9104428;11429;13695;10.852173913;1.715;surestime;oui;;;41745;0.0440392981251;17531;0.0409090629972;19452
67;67;Bas-Rhin;6;Laurent FURST_67_6;6ème circonscription;M;FURST;Laurent;52;LR-UMP;3;Oui;Oui;Non;8.65;40.5580457186;3;14127;14.71;24.67;0.00947990930185;14445.7937945;14446;16824;0.118279569892;0.118279569892;améliore;oui;;;15078;0.0310684164536;15500;0.0538003199727;17855
67;67;Bas-Rhin;7;Antoinette DE SANTIS_67_7;7ème circonscription;F;DE SANTIS;Antoinette;50;EM-MODEM;5;Non;Non;Oui;8.65;40.5580457186;3;12183;14.26;24.7;-0.138635928411;8853.56776668;8854;10643;2.16168831169;1.715;surestime;oui;;;41745;0.0440392981251;13507;0.0102897984324;13839
67;67;Bas-Rhin;7;Virginie JORON_67_7;7ème circonscription;F;JORON;Virginie;43;FN;3;Non;Non;Non;8.65;40.5580457186;3;15282;17.89;30.99;-0.0820985709478;12649.7407337;12650;6278;0.292314526877;0.292314526877;améliore;non;;;60621;0.040893260993;16157;0.0334156551303;17562
67;67;Bas-Rhin;7;Patrick HETZEL_67_7;7ème circonscription;M;HETZEL;Patrick;52;LR-UMP;3;Oui;Oui;Oui;8.65;40.5580457186;3;10986;12.86;22.28;-3.83546629154E-4;10976.3020108;10976;13463;-0.00403714170367;-0.00403714170367;degrade_un_peu;oui;;;15078;0.0310684164536;12361;0.0585381394234;14445
67;67;Bas-Rhin;8;Frédéric REISS_67_8;8ème circonscription;M;REISS;Frédéric;67;LR-UMP;7;Oui;Oui;Non;8.65;40.5580457186;3;13759;14.55;24.97;-0.0654507089728;11834.1252563;11834;12954;2.39130434783;1.715;surestime;oui;;;15078;0.0310684164536;15317;0.0160763815351;15917
67;67;Bas-Rhin;8;Gérard JANUS_67_8;8ème circonscription;M;JANUS;Gérard;63;FN;7;Non;Non;Non;8.65;40.5580457186;3;17218;18.21;31.25;-0.147231116152;12267.3734734;12267;7363;0.502384576357;0.502384576357;améliore;non;;;60621;0.040893260993;18209;0.0340521253449;19826
67;67;Bas-Rhin;8;Christian GLIECH_67_8;8ème circonscription;M;GLIECH;Christian;45;EM-MODEM;8;Non;Non;Non;8.65;40.5580457186;3;12073;12.77;21.91;-0.0910895456217;9788.71434348;9789;14143;-1.10338164251;-1.042;degrade;oui;;;41745;0.0440392981251;14901;0.0429555023878;16630
67;67;Bas-Rhin;9;Vincent THIEBAUT_67_9;9ème circonscription;M;THIEBAUT;Vincent;45;EM-MODEM;3;Non;Non;Non;8.65;40.5580457186;3;13208;14.26;24.17;-0.0887335547917;10767.2179831;10767;14745;-1.58815875081;-1.042;degrade;oui;;;41745;0.0440392981251;16690;0.0441971166994;18692
67;67;Bas-Rhin;9;Etienne WOLF_67_9;9ème circonscription;M;WOLF;Etienne;61;LR-UMP;4;Non;Non;Oui;8.65;40.5580457186;3;12546;13.54;22.96;-0.138713472741;9115.73749726;9116;9527;1.13613779397;1.13613779397;ameliore/surestime;oui;;;15078;0.0310684164536;15079;0.0200690646391;15828
67;67;Bas-Rhin;9;Laurent GNAEDIG_67_9;9ème circonscription;M;GNAEDIG;Laurent;47;FN;4;Non;Non;Non;8.65;40.5580457186;3;14637;15.8;26.79;-0.122480588817;11040.0612795;11040;5679;0.401540522438;0.401540522438;améliore;non;;;60621;0.040893260993;15485;0.0292728317433;16646
68;68;Haut-Rhin;1;Stéphanie VILLEMIN_68_1;1ère circonscription;F;VILLEMIN;Stéphanie;47;EM-MODEM;2;Non;Non;Non;9.65;41.126689828;3;12036;15.82;28.3;-0.110241145852;9337.72400217;9338;9339;1.00037078235;1.00037078235;ameliore/surestime;oui;;;41745;0.0440392981251;21052;0.00518487528675;21308
68;68;Haut-Rhin;1;Marie-Hélène DE LACOSTE LAREYMONDIE_68_1;1ère circonscription;F;DE LACOSTE LAREYMONDIE;Marie-Hélène;43;FN;8;Non;Non;Non;9.65;41.126689828;3;10740;14.11;25.25;-0.108121404269;8373.03443114;8373;4063;0.354500524188;0.354500524188;améliore;non;;;60621;0.040893260993;15010;0.0305437952904;16190
68;68;Haut-Rhin;2;Jacques CATTIN_68_2;2ème circonscription;M;CATTIN;Jacques;59;LR-UMP;1;Non;Non;Oui;9.65;41.126689828;3;11953;12.96;22.46;-0.163124054015;8210.18353125;8210;10679;2.93799058085;1.715;surestime;oui;;;15078;0.0310684164536;13270;0.011746636842;13644
68;68;Haut-Rhin;2;Grégory STICH_68_2;2ème circonscription;M;STICH;Grégory;32;FN;3;Non;Non;Non;9.65;41.126689828;3;13800;14.97;25.93;-0.120677686156;10452.0481139;10452;5586;0.407596785975;0.407596785975;améliore;non;;;60621;0.040893260993;14638;0.0180799293778;15288
68;68;Haut-Rhin;2;Hubert OTT_68_2;2ème circonscription;M;OTT;Hubert;53;EM-MODEM;4;Non;Non;Non;9.65;41.126689828;3;14280;15.49;26.84;-0.0804478943486;11865.3434342;11865;15826;-1.56209573092;-1.042;degrade;oui;;;41745;0.0440392981251;15974;0.0482051372619;18099
68;68;Haut-Rhin;3;Jean-Luc REITZER_68_3;3ème circonscription;M;REITZER;Jean-Luc;65;LR-UMP;3;Oui;Oui;Non;9.65;41.126689828;3;12928;15.1;25.97;-0.0551782387274;11385.5261393;11386;11630;1.18798151002;1.18798151002;ameliore/surestime;oui;;;15078;0.0310684164536;14255;0.0128410632291;14696
68;68;Haut-Rhin;3;Patrick STRIBY_68_3;3ème circonscription;M;STRIBY;Patrick;48;EM-MODEM;2;Non;Non;Non;9.65;41.126689828;3;12287;14.36;24.68;-0.0747466490157;10344.2547928;10344;12419;-14.7196969697;-1.042;degrade;oui;;;41745;0.0440392981251;14115;0.0154909314396;14647
68;68;Haut-Rhin;3;Katia DI LEONARDO_68_3;3ème circonscription;F;DI LEONARDO;Katia;50;FN;4;Non;Non;Non;9.65;41.126689828;3;13116;15.32;26.34;-0.124521976915;9846.44435855;9846;3960;0.357142857143;0.357142857143;améliore;non;;;60621;0.040893260993;13960;0.0281539009816;14962
68;68;Haut-Rhin;4;Aurélie TACQUARD_68_4;4ème circonscription;F;TACQUARD;Aurélie;28;EM-MODEM;2;Non;Non;Non;9.65;41.126689828;3;13905;13.56;24.3;-0.108744745044;10824.9587018;10825;14741;-3.68421052632;-1.042;degrade;oui;;;41745;0.0440392981251;26275;0.0267318144075;28056
68;68;Haut-Rhin;4;Alain FAVALETTO_68_4;4ème circonscription;M;FAVALETTO;Alain;54;FN;3;Non;Non;Non;9.65;41.126689828;3;18317;17.86;32.01;-0.133168813249;13479.8646703;13480;7495;0.446959896507;0.446959896507;améliore;non;;;60621;0.040893260993;23431;0.0273052065329;25057
68;68;Haut-Rhin;5;Christelle RITZ_68_5;5ème circonscription;F;RITZ;Christelle;39;FN;3;Non;Non;Non;9.65;41.126689828;3;12107;15.64;28.82;-0.0896016850418;9849.96885688;9850;4097;0.28177278402;0.28177278402;améliore;non;;;60621;0.040893260993;13004;0.0273616014128;13908
68;68;Haut-Rhin;5;Cécile LEHR_68_5;5ème circonscription;F;LEHR;Cécile;51;EM-MODEM;3;Non;Non;Non;9.65;41.126689828;3;17611;22.75;41.92;-0.105823703592;13802.5812868;13803;11043;0.579780755177;0.579780755177;améliore;oui;;;41745;0.0440392981251;23756;0.00950752123207;24294
68;68;Haut-Rhin;6;Sylvain MARCELLI_68_6;6ème circonscription;M;MARCELLI;Sylvain;28;FN;2;Non;Non;Oui;9.65;41.126689828;3;13858;15.0;33.37;-0.113467401366;10671.6888848;10672;6696;0.444847807875;0.444847807875;améliore;oui;;;60621;0.040893260993;15514;0.025902460149;16530
68;68;Haut-Rhin;6;Bruno FUCHS_68_6;6ème circonscription;M;FUCHS;Bruno;58;EM-MODEM;2;Non;Non;Oui;9.65;41.126689828;3;11821;12.8;28.46;-0.0937575076296;9525.69582982;9526;12519;-3.28796561605;-1.042;degrade;oui;;;41745;0.0440392981251;19363;0.0199071257479;20316
69;69;Rhône;1;Elliott AUBIN_69_1;1ère circonscription;M;AUBIN;Elliott;23;FG-FI;8;Non;Non;Non;8.85;38.6213837113;7;7801;11.24;24.24;-0.201878326844;4900.85610233;4901;4825;0.974462365591;0.974462365591;améliore;oui;;;71423;0.0576651973747;9104;-0.0225359374058;8644
69;69;Rhône;1;Isabelle VIGNON_69_1;1ère circonscription;F;VIGNON;Isabelle;55;LR-UMP;2;Non;Non;Non;8.85;38.6213837113;7;9308;13.41;28.92;-0.167754512915;6325.60197956;6326;217;0.328016719833;0.328016719833;améliore;non;;;15078;0.0310684164536;17895;0.0040648381843;18065
69;69;Rhône;2;Eleni FERLET_69_2;2ème circonscription;F;FERLET;Eleni;53;FG-FI;3;Non;Non;Non;8.85;38.6213837113;7;12938;17.26;27.1;-0.159036434425;8970.79045688;8971;4739;0.483839492621;0.483839492621;améliore;non;;;71423;0.0576651973747;15596;-0.00981974021845;15247
69;69;Rhône;2;Hubert JULIEN-LAFERRIERE_69_2;2ème circonscription;M;JULIEN-LAFERRIERE;Hubert;51;EM-MODEM;3;Non;Non;Non;8.85;38.6213837113;7;16679;22.25;34.94;0.0329303530449;18105.2149036;18105;16177;-2.8406374502;-1.042;degrade;oui;;;41745;0.0440392981251;24228;0.0341809525693;26389
69;69;Rhône;3;Jean-Louis TOURAINE_69_3;3ème circonscription;M;TOURAINE;Jean-Louis;71;EM-MODEM;7;Oui;Oui;Non;8.85;38.6213837113;7;16049;22.29;36.53;0.121965397233;23749.4162287;23749;16271;34.6846846847;1.715;surestime;oui;;;41745;0.0440392981251;22174;0.0306864754822;23926
69;69;Rhône;3;Pascal LE BRUN_69_3;3ème circonscription;M;LE BRUN;Pascal;56;FG-FI;3;Non;Non;Non;8.85;38.6213837113;7;10375;14.41;23.62;-0.0494571857687;9258.29297233;9258;6030;0.257077100115;0.257077100115;améliore;oui;;;71423;0.0576651973747;13675;-0.0103828605703;13352
69;69;Rhône;4;Dominique NACHURY_69_4;4ème circonscription;F;NACHURY;Dominique;66;LR-UMP;4;Oui;Oui;Oui;8.85;38.6213837113;7;11814;14.75;24.66;-0.0653677876586;10163.1697368;10163;9565;0.734104046243;0.734104046243;améliore;oui;;;15078;0.0310684164536;14071;0.00119180668538;14110
69;69;Rhône;4;Anne BRUGNERA_69_4;4ème circonscription;F;BRUGNERA;Anne;46;EM-MODEM;3;Non;Non;Non;8.85;38.6213837113;7;18511;23.11;38.64;0.016345917039;19249.3099781;19249;19902;0.530553558591;0.530553558591;améliore;oui;;;41745;0.0440392981251;20481;0.0484387591731;23221
69;69;Rhône;5;Blandine BROCARD_69_5;5ème circonscription;F;BROCARD;Blandine;35;EM-MODEM;5;Non;Non;Non;8.85;38.6213837113;7;18164;20.62;35.36;-0.0137703722549;17597.1007675;17597;20890;-0.207997065297;-0.207997065297;degrade;oui;;;41745;0.0440392981251;19858;0.0495282403499;22586
69;69;Rhône;5;Philippe COCHET_69_5;5ème circonscription;M;COCHET;Philippe;56;LR-UMP;2;Oui;Oui;Oui;8.85;38.6213837113;7;14186;16.1;27.61;-0.0198741250835;13551.4519779;13551;12007;0.291418081689;0.291418081689;améliore;oui;;;15078;0.0310684164536;17841;0.0089316746928;18220
69;69;Rhône;6;Bruno BONNELL_69_6;6ème circonscription;M;BONNELL;Bruno;58;EM-MODEM;2;Non;Non;Non;8.85;38.6213837113;7;13704;16.64;29.98;0.0312800929324;14810.0483579;14810;13953;4.44176706827;1.715;surestime;oui;;;41745;0.0440392981251;20765;0.0271972384246;22200
69;69;Rhône;6;Laurent LEGENDRE_69_6;6ème circonscription;M;LEGENDRE;Laurent;34;FG-FI;3;Non;Non;Non;8.85;38.6213837113;7;9672;11.74;21.16;-0.096352900341;7747.53215716;7748;5595;0.471915624234;0.471915624234;améliore;non;;;71423;0.0576651973747;15037;-0.0253716865178;14184
69;69;Rhône;7;Anissa KHEDHER_69_7;7ème circonscription;F;KHEDHER;Anissa;37;EM-MODEM;3;Non;Non;Non;8.85;38.6213837113;7;9529;14.02;26.87;0.0235594116233;10091.563488;10092;8656;-0.644902634593;-0.644902634593;degrade;oui;;;41745;0.0440392981251;14904;-0.0144337624974;14417
69;69;Rhône;7;Andréa KOTARAC_69_7;7ème circonscription;M;KOTARAC;Andréa;28;FG-FI;8;Non;Non;Non;8.85;38.6213837113;7;7555;11.12;21.31;-0.159901021671;5227.97433638;5228;3600;0.588369152971;0.588369152971;améliore;non;;;71423;0.0576651973747;11424;-0.0219152826439;10862
69;69;Rhône;8;Patrice VERCHÈRE_69_8;8ème circonscription;M;VERCHÈRE;Patrice;43;LR-UMP;3;Oui;Oui;Oui;8.85;38.6213837113;7;15054;14.69;25.04;-0.0281716001684;14108.4827508;14108;16492;-0.6578581363;-0.6578581363;degrade;oui;;;15078;0.0310684164536;21427;0.0337762915672;23312
69;69;Rhône;8;Joëlle TERROIR_69_8;8ème circonscription;F;TERROIR;Joëlle;45;EM-MODEM;4;Non;Non;Non;8.85;38.6213837113;7;18459;18.01;30.71;0.0294797573604;19853.4357956;19853;19021;2.48042704626;1.715;surestime;oui;;;41745;0.0440392981251;20283;0.0430695387589;22644
69;69;Rhône;9;Christophe BOUDOT_69_9;9ème circonscription;M;BOUDOT;Christophe;47;FN;2;Non;Non;Non;8.85;38.6213837113;7;12410;13.54;23.31;-0.0820367086657;10273.8938159;10274;6952;0.391352143642;0.391352143642;améliore;non;;;60621;0.040893260993;13074;0.0157969301135;13577
69;69;Rhône;9;Marion CROIZEAU_69_9;9ème circonscription;F;CROIZEAU;Marion;37;EM-MODEM;4;Non;Non;Non;8.85;38.6213837113;7;15445;16.85;29.01;0.0335771076483;16795.00651;16795;16059;2.1986970684;1.715;surestime;oui;;;41745;0.0440392981251;17251;0.0284156236241;18502
69;69;Rhône;9;Bernard PERRUT_69_9;9ème circonscription;M;PERRUT;Bernard;60;LR-UMP;8;Oui;Oui;Oui;8.85;38.6213837113;7;12258;13.37;23.02;-0.01978041687;11712.2194243;11712;12978;-0.758333333333;-0.758333333333;degrade;oui;;;15078;0.0310684164536;13301;2.32235448181E-4;13308
